link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
2076,West 17th Place,417070132,401,1164,1,"LINESTRING (-111.949338 33.4105679, -111.9493411 33.4105843, -111.9493505 33.410599, -111.9493652 33.4106103, -111.9493835 33.4106168, -111.9494033 33.410618, -111.9494226 33.4106136, -111.949439 33.4106042, -111.9494505 33.4105912, -111.9494564 33.4105757)",1,16.55,residential,6,40,,,bike;walk,
2077,West 17th Place,417070132,1164,401,1,"LINESTRING (-111.9494564 33.4105757, -111.9494505 33.4105912, -111.949439 33.4106042, -111.9494226 33.4106136, -111.9494033 33.410618, -111.9493835 33.4106168, -111.9493652 33.4106103, -111.9493505 33.410599, -111.9493411 33.4105843, -111.949338 33.4105679)",1,16.55,residential,6,40,,,bike;walk,
2078,West 17th Place,417070132,401,1164,1,"LINESTRING (-111.949338 33.4105679, -111.9493414 33.410552, -111.9493508 33.4105378, -111.9493651 33.4105269, -111.9493829 33.4105204, -111.9494022 33.410519, -111.949421 33.4105229, -111.9494374 33.4105317, -111.9494494 33.4105443, -111.949456 33.4105596, -111.9494564 33.4105757)",1,18.00,residential,6,40,,,bike;walk,
2079,,417070137,1165,1166,1,"LINESTRING (-111.9526382 33.4097006, -111.9526383 33.4096553)",1,5.04,service,8,,,,bike;walk,
2080,,417070137,1167,613,1,"LINESTRING (-111.9539203 33.411022, -111.953548 33.4110203)",1,34.56,service,8,,,,bike;walk,
2081,,417070137,1168,1167,1,"LINESTRING (-111.957935 33.4110437, -111.9578853 33.4110304, -111.957831 33.4110236, -111.9574884 33.4110225, -111.9574535 33.4110253, -111.9574139 33.4110387, -111.9573858 33.4110415, -111.9564859 33.4110366, -111.9561261 33.4110346, -111.9560664 33.4110343, -111.9560111 33.411034, -111.9545976 33.411026, -111.9540296 33.4110226, -111.9539784 33.4110223, -111.9539203 33.411022)",1,373.26,service,8,,,,bike;walk,
2082,,417070137,613,617,1,"LINESTRING (-111.953548 33.4110203, -111.9526626 33.4110157)",1,82.18,service,8,,,,bike;walk,
2083,,417070137,617,1165,1,"LINESTRING (-111.9526626 33.4110157, -111.9526474 33.410798, -111.9526434 33.4105976, -111.9526382 33.4097006)",1,146.28,service,8,,,,bike;walk,
2084,,417070137,1166,1165,1,"LINESTRING (-111.9526383 33.4096553, -111.9526382 33.4097006)",1,5.04,service,8,,,,bike;walk,
2085,,417070137,1167,1168,1,"LINESTRING (-111.9539203 33.411022, -111.9539784 33.4110223, -111.9540296 33.4110226, -111.9545976 33.411026, -111.9560111 33.411034, -111.9560664 33.4110343, -111.9561261 33.4110346, -111.9564859 33.4110366, -111.9573858 33.4110415, -111.9574139 33.4110387, -111.9574535 33.4110253, -111.9574884 33.4110225, -111.957831 33.4110236, -111.9578853 33.4110304, -111.957935 33.4110437)",1,373.26,service,8,,,,bike;walk,
2086,,417070137,617,613,1,"LINESTRING (-111.9526626 33.4110157, -111.953548 33.4110203)",1,82.18,service,8,,,,bike;walk,
2087,,417070137,1165,617,1,"LINESTRING (-111.9526382 33.4097006, -111.9526434 33.4105976, -111.9526474 33.410798, -111.9526626 33.4110157)",1,146.28,service,8,,,,bike;walk,
2088,,417070137,613,1167,1,"LINESTRING (-111.953548 33.4110203, -111.9539203 33.411022)",1,34.56,service,8,,,,bike;walk,
2089,,417636073,1169,1170,1,"LINESTRING (-111.9451212 33.4182434, -111.9448887 33.4182434, -111.9448537 33.4182344, -111.9448309 33.4182188, -111.9448161 33.4181913, -111.9448143 33.4181617, -111.944814 33.4178327)",1,70.94,service,8,24,,,bike;walk,
2090,,417636073,711,1171,1,"LINESTRING (-111.9465211 33.4182437, -111.9458173 33.4182435)",1,65.32,service,8,24,,,bike;walk,
2091,,417636073,1171,259,1,"LINESTRING (-111.9458173 33.4182435, -111.9457666 33.4182435)",1,4.71,service,8,24,,,bike;walk,
2092,,417636073,259,1172,1,"LINESTRING (-111.9457666 33.4182435, -111.9457092 33.4182435)",1,5.33,service,8,24,,,bike;walk,
2093,,417636073,1172,1169,1,"LINESTRING (-111.9457092 33.4182435, -111.9451212 33.4182434)",1,54.57,service,8,24,,,bike;walk,
2094,,417636073,1170,466,1,"LINESTRING (-111.944814 33.4178327, -111.9448141 33.4177868)",1,5.10,service,8,24,,,bike;walk,
2095,,417636073,1173,1174,1,"LINESTRING (-111.944813 33.4161138, -111.9448136 33.4160691)",1,4.97,service,8,24,,,bike;walk,
2096,,417636073,1175,1173,1,"LINESTRING (-111.944813 33.416778, -111.944813 33.4161138)",1,73.86,service,8,24,,,bike;walk,
2097,,417636073,305,1175,1,"LINESTRING (-111.9448138 33.4168241, -111.944813 33.416778)",1,5.13,service,8,24,,,bike;walk,
2098,,417636073,1176,305,1,"LINESTRING (-111.9448131 33.4168684, -111.9448138 33.4168241)",1,4.93,service,8,24,,,bike;walk,
2099,,417636073,677,1176,1,"LINESTRING (-111.944814 33.4173079, -111.9448131 33.4168684)",1,48.87,service,8,24,,,bike;walk,
2100,,417636073,1177,677,1,"LINESTRING (-111.944814 33.4177384, -111.944814 33.4173079)",1,47.87,service,8,24,,,bike;walk,
2101,,417636073,466,1177,1,"LINESTRING (-111.9448141 33.4177868, -111.944814 33.4177384)",1,5.38,service,8,24,,,bike;walk,
2102,,417636073,1173,1175,1,"LINESTRING (-111.944813 33.4161138, -111.944813 33.416778)",1,73.86,service,8,24,,,bike;walk,
2103,,417636073,1169,1172,1,"LINESTRING (-111.9451212 33.4182434, -111.9457092 33.4182435)",1,54.57,service,8,24,,,bike;walk,
2104,,417636073,1175,305,1,"LINESTRING (-111.944813 33.416778, -111.9448138 33.4168241)",1,5.13,service,8,24,,,bike;walk,
2105,,417636073,1172,259,1,"LINESTRING (-111.9457092 33.4182435, -111.9457666 33.4182435)",1,5.33,service,8,24,,,bike;walk,
2106,,417636073,305,1176,1,"LINESTRING (-111.9448138 33.4168241, -111.9448131 33.4168684)",1,4.93,service,8,24,,,bike;walk,
2107,,417636073,1171,711,1,"LINESTRING (-111.9458173 33.4182435, -111.9465211 33.4182437)",1,65.32,service,8,24,,,bike;walk,
2108,,417636073,1176,677,1,"LINESTRING (-111.9448131 33.4168684, -111.944814 33.4173079)",1,48.87,service,8,24,,,bike;walk,
2109,,417636073,1170,1169,1,"LINESTRING (-111.944814 33.4178327, -111.9448143 33.4181617, -111.9448161 33.4181913, -111.9448309 33.4182188, -111.9448537 33.4182344, -111.9448887 33.4182434, -111.9451212 33.4182434)",1,70.94,service,8,24,,,bike;walk,
2110,,417636073,677,1177,1,"LINESTRING (-111.944814 33.4173079, -111.944814 33.4177384)",1,47.87,service,8,24,,,bike;walk,
2111,,417636073,1174,1173,1,"LINESTRING (-111.9448136 33.4160691, -111.944813 33.4161138)",1,4.97,service,8,24,,,bike;walk,
2112,,417636073,1177,466,1,"LINESTRING (-111.944814 33.4177384, -111.9448141 33.4177868)",1,5.38,service,8,24,,,bike;walk,
2113,,417636073,259,1171,1,"LINESTRING (-111.9457666 33.4182435, -111.9458173 33.4182435)",1,4.71,service,8,24,,,bike;walk,
2114,,417636073,466,1170,1,"LINESTRING (-111.9448141 33.4177868, -111.944814 33.4178327)",1,5.10,service,8,24,,,bike;walk,
2115,,417636080,1178,1179,1,"LINESTRING (-111.9486316 33.4182524, -111.9499664 33.4182579)",1,123.89,service,8,24,,,bike;walk,
2116,,417636080,1179,160,1,"LINESTRING (-111.9499664 33.4182579, -111.9500362 33.4182582)",1,6.48,service,8,24,,,bike;walk,
2117,,417636080,73,1178,1,"LINESTRING (-111.9485785 33.4182522, -111.9486316 33.4182524)",1,4.93,service,8,24,,,bike;walk,
2118,,417636080,1179,1178,1,"LINESTRING (-111.9499664 33.4182579, -111.9486316 33.4182524)",1,123.89,service,8,24,,,bike;walk,
2119,,417636080,160,1179,1,"LINESTRING (-111.9500362 33.4182582, -111.9499664 33.4182579)",1,6.48,service,8,24,,,bike;walk,
2120,,417636080,1178,73,1,"LINESTRING (-111.9486316 33.4182524, -111.9485785 33.4182522)",1,4.93,service,8,24,,,bike;walk,
2121,,417636081,1180,397,1,"LINESTRING (-111.9527352 33.4182357, -111.9527352 33.4182877)",1,5.78,service,8,24,,,bike;walk,
2122,,417636081,1181,1180,1,"LINESTRING (-111.9527398 33.4169079, -111.9527352 33.4182357)",1,147.65,service,8,24,,,bike;walk,
2123,,417636081,304,1181,1,"LINESTRING (-111.9527406 33.416866, -111.9527398 33.4169079)",1,4.66,service,8,24,,,bike;walk,
2124,,417636081,397,1180,1,"LINESTRING (-111.9527352 33.4182877, -111.9527352 33.4182357)",1,5.78,service,8,24,,,bike;walk,
2125,,417636081,1180,1181,1,"LINESTRING (-111.9527352 33.4182357, -111.9527398 33.4169079)",1,147.65,service,8,24,,,bike;walk,
2126,,417636081,1181,304,1,"LINESTRING (-111.9527398 33.4169079, -111.9527406 33.416866)",1,4.66,service,8,24,,,bike;walk,
2127,,417636082,1182,1183,1,"LINESTRING (-111.9522704 33.4186379, -111.9536834 33.4186432, -111.9564208 33.4186535)",1,385.21,service,8,,,,bike;walk,
2128,,417636082,1183,1184,1,"LINESTRING (-111.9564208 33.4186535, -111.956495 33.4186538)",1,6.89,service,8,,,,bike;walk,
2129,,417636082,1185,1182,1,"LINESTRING (-111.9521995 33.4186376, -111.9522704 33.4186379)",1,6.58,service,8,,,,bike;walk,
2130,,417636086,1186,1187,1,"LINESTRING (-111.9564338 33.4165309, -111.9564996 33.4165309)",1,6.11,service,8,24,,,bike;walk,
2131,,417636086,1188,1186,1,"LINESTRING (-111.9522655 33.4165096, -111.9536908 33.4165168, -111.9564297 33.4165309, -111.9564338 33.4165309)",1,386.88,service,8,24,,,bike;walk,
2132,,417636086,1189,1188,1,"LINESTRING (-111.9521924 33.4165091, -111.9522655 33.4165096)",1,6.78,service,8,24,,,bike;walk,
2133,,417636086,1187,1186,1,"LINESTRING (-111.9564996 33.4165309, -111.9564338 33.4165309)",1,6.11,service,8,24,,,bike;walk,
2134,,417636086,1186,1188,1,"LINESTRING (-111.9564338 33.4165309, -111.9564297 33.4165309, -111.9536908 33.4165168, -111.9522655 33.4165096)",1,386.88,service,8,24,,,bike;walk,
2135,,417636086,1188,1189,1,"LINESTRING (-111.9522655 33.4165096, -111.9521924 33.4165091)",1,6.78,service,8,24,,,bike;walk,
2136,East Apache Boulevard,422266084,1190,1191,1,"LINESTRING (-111.9350542 33.4147522, -111.9351945 33.4147511, -111.9361331 33.4147441)",1,100.14,primary,3,56,2,,bike;walk,
2137,East Apache Boulevard,422266084,1192,1190,1,"LINESTRING (-111.934959 33.4147529, -111.9350542 33.4147522)",1,8.84,primary,3,56,2,,bike;walk,
2138,East Apache Boulevard,422266087,1193,1194,1,"LINESTRING (-111.932805 33.4147645, -111.933487 33.4147609, -111.9342173 33.4147571)",1,131.09,primary,3,56,2,,bike;walk,
2139,South College Avenue,422266090,822,1195,1,"LINESTRING (-111.9349556 33.4161131, -111.9349554 33.4160606)",1,5.84,tertiary,5,24,1,,bike;walk,
2140,South College Avenue,422266090,1196,1197,1,"LINESTRING (-111.9349579 33.4156778, -111.9349567 33.4155062)",1,19.08,tertiary,5,24,1,,bike;walk,
2141,South College Avenue,422266090,745,1196,1,"LINESTRING (-111.934956 33.4159047, -111.9349579 33.4156778)",1,25.23,tertiary,5,24,1,,bike;walk,
2142,South College Avenue,422266090,1195,745,1,"LINESTRING (-111.9349554 33.4160606, -111.934956 33.4159047)",1,17.34,tertiary,5,24,1,,bike;walk,
2143,South Mill Avenue,436789319,1198,1132,1,"LINESTRING (-111.9398834 33.4126638, -111.9398827 33.4125946)",1,7.69,secondary,4,56,2,,bike;walk,
2144,South Mill Avenue,436789319,1132,1198,1,"LINESTRING (-111.9398827 33.4125946, -111.9398834 33.4126638)",1,7.69,secondary,4,56,2,,bike;walk,
2145,South Mill Avenue,436789320,1129,1199,1,"LINESTRING (-111.9399183 33.4152719, -111.9399169 33.4151943)",1,8.63,secondary,4,56,3,,bike;walk,
2146,South Mill Avenue,436789320,1199,1129,1,"LINESTRING (-111.9399169 33.4151943, -111.9399183 33.4152719)",1,8.63,secondary,4,56,2,,bike;walk,
2147,South Mill Avenue,436789322,1200,1198,1,"LINESTRING (-111.9398829 33.4130694, -111.9398834 33.4126638)",1,45.10,secondary,4,56,2,,bike;walk,
2148,South Mill Avenue,436789322,1198,1200,1,"LINESTRING (-111.9398834 33.4126638, -111.9398829 33.4130694)",1,45.10,secondary,4,56,3,,bike;walk,
2149,South Mill Avenue,436789324,373,1129,1,"LINESTRING (-111.939981 33.4162084, -111.9399777 33.4161231, -111.9399673 33.4155001, -111.9399183 33.4152719)",1,104.55,secondary,4,,2,,bike;walk,
2150,East Apache Boulevard,436790482,1201,293,1,"LINESTRING (-111.9364809 33.4147405, -111.9366009 33.414741)",1,11.14,primary,3,56,3,,bike;walk,
2151,East Apache Boulevard,436790482,1191,1201,1,"LINESTRING (-111.9361331 33.4147441, -111.9364809 33.4147405)",1,32.28,primary,3,56,3,,bike;walk,
2152,East Apache Boulevard,436790483,1202,1203,1,"LINESTRING (-111.9370216 33.4146084, -111.9368432 33.4146033, -111.9366036 33.4145994)",1,38.81,primary,3,,3,,bike;walk,
2153,East Apache Boulevard,436790484,1204,1205,1,"LINESTRING (-111.931443 33.4146608, -111.9307984 33.4146636)",1,59.83,primary,3,56,3,,bike;walk,
2154,East Apache Boulevard,436790484,1205,565,1,"LINESTRING (-111.9307984 33.4146636, -111.930665 33.4146657)",1,12.38,primary,3,56,3,,bike;walk,
2155,East Apache Boulevard,436790485,1206,1207,1,"LINESTRING (-111.9305118 33.414788, -111.9306617 33.4147862)",1,13.91,primary,3,56,3,,bike;walk,
2156,East Apache Boulevard,436790485,1208,1206,1,"LINESTRING (-111.9300149 33.4147941, -111.9305118 33.414788)",1,46.12,primary,3,56,3,,bike;walk,
2157,East Apache Boulevard,436790486,1209,1210,1,"LINESTRING (-111.9335205 33.4146455, -111.9329616 33.4146434)",1,51.87,primary,3,56,2,,bike;walk,
2158,East Apache Boulevard,436790486,1210,1211,1,"LINESTRING (-111.9329616 33.4146434, -111.932794 33.4146458)",1,15.56,primary,3,56,2,,bike;walk,
2159,East Apache Boulevard,436790487,1212,1213,1,"LINESTRING (-111.9307998 33.4147857, -111.931143 33.4147838, -111.9322177 33.4147716)",1,131.61,primary,3,56,2,,bike;walk,
2160,East Apache Boulevard,436790487,1207,1212,1,"LINESTRING (-111.9306617 33.4147862, -111.9307998 33.4147857)",1,12.82,primary,3,56,2,,bike;walk,
2161,East Apache Boulevard,436790488,1194,1214,1,"LINESTRING (-111.9342173 33.4147571, -111.9348498 33.4147534)",1,58.71,primary,3,56,3,,bike;walk,
2162,East Apache Boulevard,436790488,1214,1192,1,"LINESTRING (-111.9348498 33.4147534, -111.934959 33.4147529)",1,10.14,primary,3,56,3,,bike;walk,
2163,East Apache Boulevard,436790489,1215,1193,1,"LINESTRING (-111.9327145 33.4147655, -111.932805 33.4147645)",1,8.40,primary,3,56,3,,bike;walk,
2164,East Apache Boulevard,436790489,1213,1215,1,"LINESTRING (-111.9322177 33.4147716, -111.9327145 33.4147655)",1,46.12,primary,3,56,3,,bike;walk,
2165,East Apache Boulevard,436790490,1216,562,1,"LINESTRING (-111.9264832 33.414693, -111.926292 33.4146937)",1,17.75,primary,3,56,3,,bike;walk,
2166,East Apache Boulevard,436790490,1217,1216,1,"LINESTRING (-111.926748 33.414692, -111.9264832 33.414693)",1,24.58,primary,3,56,3,,bike;walk,
2167,East Apache Boulevard,436790491,1218,1219,1,"LINESTRING (-111.926107 33.4148301, -111.9262852 33.4148286)",1,16.54,primary,3,56,3,,bike;walk,
2168,East Apache Boulevard,436790491,1220,1218,1,"LINESTRING (-111.9258589 33.414832, -111.926107 33.4148301)",1,23.03,primary,3,56,3,,bike;walk,
2169,East Apache Boulevard,436790492,1221,1204,1,"LINESTRING (-111.9327144 33.4146467, -111.931443 33.4146608)",1,118.02,primary,3,56,2,,bike;walk,
2170,East Apache Boulevard,436790492,1211,1221,1,"LINESTRING (-111.932794 33.4146458, -111.9327144 33.4146467)",1,7.39,primary,3,56,2,,bike;walk,
2171,East Apache Boulevard,436790493,1222,1223,1,"LINESTRING (-111.9364857 33.4146, -111.9361365 33.4146038)",1,32.41,primary,3,56,2,,bike;walk,
2172,East Apache Boulevard,436790493,1223,1224,1,"LINESTRING (-111.9361365 33.4146038, -111.9350489 33.4146138)",1,100.95,primary,3,56,2,,bike;walk,
2173,East Apache Boulevard,436790493,1224,1225,1,"LINESTRING (-111.9350489 33.4146138, -111.934955 33.4146147)",1,8.72,primary,3,56,2,,bike;walk,
2174,East Apache Boulevard,436790493,1203,1222,1,"LINESTRING (-111.9366036 33.4145994, -111.9364857 33.4146)",1,10.94,primary,3,56,2,,bike;walk,
2175,East Apache Boulevard,436790494,1226,1227,1,"LINESTRING (-111.9285601 33.4146783, -111.9273992 33.4146867, -111.927372 33.4146858)",1,110.28,primary,3,56,2,,bike;walk,
2176,East Apache Boulevard,436790494,1228,1226,1,"LINESTRING (-111.929145 33.4146674, -111.9285601 33.4146783)",1,54.30,primary,3,56,2,,bike;walk,
2177,East Apache Boulevard,436790495,1229,1230,1,"LINESTRING (-111.9264822 33.4148249, -111.9273946 33.4148143)",1,84.69,primary,3,56,2,,bike;walk,
2178,East Apache Boulevard,436790495,1219,1229,1,"LINESTRING (-111.9262852 33.4148286, -111.9264822 33.4148249)",1,18.29,primary,3,56,2,,bike;walk,
2179,South Mill Avenue,436790496,1231,1232,1,"LINESTRING (-111.9400226 33.4174248, -111.9400112 33.4170704, -111.9399489 33.4167178)",1,79.05,primary,3,48,3,,bike;walk,
2180,South Mill Avenue,436791111,1233,1234,1,"LINESTRING (-111.9398502 33.4186881, -111.9398505 33.4187373)",1,5.47,primary,3,56,3,,bike;walk,
2181,South Mill Avenue,436791112,1235,1236,1,"LINESTRING (-111.9398611 33.4195538, -111.9398626 33.4197761)",1,24.72,primary,3,48,2,,bike;walk,
2182,South Mill Avenue,436791113,1237,1238,1,"LINESTRING (-111.939899 33.4215064, -111.9399182 33.421791)",1,31.70,primary,3,48,4,,bike;walk,
2183,South Mill Avenue,436791113,1238,984,1,"LINESTRING (-111.9399182 33.421791, -111.939932 33.4219356)",1,16.13,primary,3,48,4,,bike;walk,
2184,South Mill Avenue,436791114,1236,1239,1,"LINESTRING (-111.9398626 33.4197761, -111.9398662 33.4200134)",1,26.39,primary,3,48,2,,bike;walk,
2185,South Mill Avenue,436791115,1240,1235,1,"LINESTRING (-111.9398606 33.4193366, -111.9398611 33.4195538)",1,24.15,primary,3,48,2,,bike;walk,
2186,South Mill Avenue,436791116,1241,1242,1,"LINESTRING (-111.9398851 33.4211703, -111.9398957 33.4212893)",1,13.27,primary,3,48,3,,bike;walk,
2187,South Mill Avenue,436791117,1239,1243,1,"LINESTRING (-111.9398662 33.4200134, -111.93987 33.4202363)",1,24.79,primary,3,48,2,,bike;walk,
2188,South Mill Avenue,436791119,1244,1241,1,"LINESTRING (-111.9398832 33.4209802, -111.9398851 33.4211703)",1,21.14,primary,3,48,2,,bike;walk,
2189,South Mill Avenue,436791119,1245,1244,1,"LINESTRING (-111.9398795 33.4205853, -111.9398839 33.4209588, -111.9398832 33.4209802)",1,43.91,primary,3,48,2,,bike;walk,
2190,South Mill Avenue,436791119,437,1245,1,"LINESTRING (-111.9398765 33.420491, -111.9398795 33.4205853)",1,10.49,primary,3,48,2,,bike;walk,
2191,South Mill Avenue,436791120,1234,1246,1,"LINESTRING (-111.9398505 33.4187373, -111.9398509 33.4189562, -111.9398514 33.4189884)",1,27.92,primary,3,56,3,,bike;walk,
2192,South Mill Avenue,436791120,1246,335,1,"LINESTRING (-111.9398514 33.4189884, -111.9398533 33.4190667)",1,8.71,primary,3,56,3,,bike;walk,
2193,South Mill Avenue,436791121,335,1247,1,"LINESTRING (-111.9398533 33.4190667, -111.9398566 33.4191657)",1,11.01,primary,3,48,2,,bike;walk,
2194,South Mill Avenue,436791121,1247,1240,1,"LINESTRING (-111.9398566 33.4191657, -111.9398606 33.4193366)",1,19.01,primary,3,48,2,,bike;walk,
2195,South Mill Avenue,436791122,1243,1248,1,"LINESTRING (-111.93987 33.4202363, -111.9398737 33.4203631, -111.9398742 33.4204041)",1,18.66,primary,3,48,3,,bike;walk,
2196,South Mill Avenue,436791122,1248,437,1,"LINESTRING (-111.9398742 33.4204041, -111.9398765 33.420491)",1,9.67,primary,3,48,3,,bike;walk,
2197,South Mill Avenue,436791123,1249,1250,1,"LINESTRING (-111.9400398 33.4194368, -111.9400383 33.4191729, -111.9400382 33.41913)",1,34.11,primary,3,48,4,,bike;walk,
2198,South Mill Avenue,436791123,1250,181,1,"LINESTRING (-111.9400382 33.41913, -111.940038 33.4190663)",1,7.08,primary,3,48,4,,bike;walk,
2199,South Mill Avenue,436791124,1251,1252,1,"LINESTRING (-111.9398496 33.4177137, -111.939845 33.4181798, -111.939845 33.4184462)",1,81.45,primary,3,48,2,,bike;walk,
2200,South Mill Avenue,436791124,1253,1251,1,"LINESTRING (-111.939848 33.4176213, -111.9398496 33.4177137)",1,10.28,primary,3,48,2,,bike;walk,
2201,South Mill Avenue,436791124,1252,1233,1,"LINESTRING (-111.939845 33.4184462, -111.9398502 33.4186881)",1,26.90,primary,3,48,2,,bike;walk,
2202,South Mill Avenue,436791125,1254,1255,1,"LINESTRING (-111.9400316 33.4183497, -111.9400284 33.4179958)",1,39.35,primary,3,48,3,,bike;walk,
2203,South Mill Avenue,436791125,1256,1257,1,"LINESTRING (-111.9400376 33.4189889, -111.9400338 33.4185957)",1,43.72,primary,3,48,3,,bike;walk,
2204,South Mill Avenue,436791125,181,1256,1,"LINESTRING (-111.940038 33.4190663, -111.9400376 33.4189889)",1,8.61,primary,3,48,3,,bike;walk,
2205,South Mill Avenue,436791125,1257,1254,1,"LINESTRING (-111.9400338 33.4185957, -111.9400322 33.4184121, -111.9400316 33.4183497)",1,27.35,primary,3,48,3,,bike;walk,
2206,South Mill Avenue,436791125,1258,451,1,"LINESTRING (-111.9400255 33.4177134, -111.9400257 33.4176256)",1,9.76,primary,3,48,3,,bike;walk,
2207,South Mill Avenue,436791125,1255,1258,1,"LINESTRING (-111.9400284 33.4179958, -111.9400255 33.4177134)",1,31.40,primary,3,48,3,,bike;walk,
